oputput for orginal data	oputput for standrize data


-6.7896173524847985		-6.7896173524847985
-2.1138608352538015		-2.1138608352538015
-8.695499394081958		-8.695499394081958
-1.9866514214254805		-1.9866514214254805
1.2328784768815158		1.2328784768815158
2.54004467457186		2.54004467457186
-5.938211567969027		-5.938211567969027
-1.754072823702248		-1.754072823702248
4.6680426751783965		4.6680426751783965
-4.458874159473016		-4.458874159473016
3.355540209373951		3.355540209373951
4.405195707665669		4.405195707665669
-13.400207659597562		-13.400207659597562
0.4128994213458697		0.4128994213458697
3.253779405475612		3.253779405475612
-0.40097637055767316		-0.40097637055767316
-4.1042284979562025		-4.1042284979562025
3.5638204756953407		3.5638204756953407
4.087399960445797		4.087399960445797
1.4212106266650333		1.4212106266650333
4.952602716540167		4.952602716540167
6.3857137272285405		6.3857137272285405
-3.084959456834049		-3.084959456834049
4.789275527514353		4.789275527514353
4.780126359727063		4.780126359727063
-17.723911984238853		-17.723911984238853
4.079924719925785		4.079924719925785
2.1830821236472		2.1830821236472
3.6750136347353966		3.6750136347353966
0.5799335902013547		0.5799335902013547
1.9543087692407668		1.9543087692407668
1.6991386039713807		1.6991386039713807
4.678050788682255		4.678050788682255
0.6461047486959441		0.6461047486959441
4.4881061823979955		4.4881061823979955
-2.1248970201681683		-2.1248970201681683
8.587937542864019		8.587937542864019
5.0931805198320514		5.0931805198320514
3.609522167575168		3.609522167575168
-9.159935349206927		-9.159935349206927
3.556175387984817		3.556175387984817
5.050069027286769		5.050069027286769
2.154248060705781		2.154248060705781
-14.909215140514487		-14.909215140514487
3.6755095185355438		3.6755095185355438
3.3888997647828205		3.3888997647828205
2.2872812630608235		2.2872812630608235
1.8458819120874064		1.8458819120874064
3.2467173394699786		3.2467173394699786
4.1775400868852355		4.1775400868852355
1.4555062432857713		1.4555062432857713
2.3901246702561605		2.3901246702561605
-4.494487056430623		-4.494487056430623
0.6025971468145637		0.6025971468145637
-9.414193156155445		-9.414193156155445
2.050039543146517		2.050039543146517
-15.269230987118158		-15.269230987118158
-13.982746809637337		-13.982746809637337
